Fecha,Mexico,US,Internacional
41449,37517.35938,2084.861531,531.7684713
41450,37901.76953,2101.242877,537.866208
41451,38805.26953,2104.976231,537.4826809
41452,39650.75,2094.040026,528.84
41453,40623.30078,2075.0808,526.5960501
41456,41176.80078,2088.934301,530.518884
41457,40832.48047,2101.888313,531.4370059
41458,40828.85156,2085.479411,525.8956101
41460,40623.08984,2130.622546,533.8972189
41463,40071.64063,2112.807216,529.0072321
41464,40221,2129.896343,533.0867648
41465,39999.01953,2111.641966,529.0929101
41466,40479.82813,2142.32785,545.3058392
41467,40329.80859,2144.747723,541.7245598
41470,40322.32031,2129.787824,539.6982727
41471,39659.51172,2113.532882,537.5933386
41472,40240.19141,2095.428138,533.619905
41473,40245.30859,2110.537198,536.53914
41474,39891.67188,2116.874936,536.6954245
41477,40117.67188,2117.71605,539.11181
41478,40790.16016,2112.660072,541.092792
41479,40839.03906,2124.329466,543.6881666
41480,40752.08984,2128.357428,544.7829472
41481,41064.57813,2140.678948,545.0750227
41484,40341.85938,2149.252705,543.5917633
41485,40236.55078,2151.427516,542.7380762
41486,40837.87891,2149.365489,542.2144127
41487,41863.76172,2189.414257,553.4473612
41488,42051.60156,2163.081597,548.9001667
41491,41918.41016,2157.562612,546.658375
41492,41914.82031,2141.398495,543.8973276
41493,42246.5,2155.353111,545.9089745
41494,42712.05078,2138.834798,545.5414346
41495,42648.73828,2135.049868,547.665329
41498,42124.83984,2142.877378,550.323245
41499,42366.44922,2158.490795,556.3894767
41500,42430.10938,2148.482114,556.9195755
41501,42155.33984,2132.342782,556.0905662
41502,42049.69922,2139.903512,560.171322
41505,41484.25,2152.736579,562.060602
41506,41825.39844,2147.820996,556.866495
41507,41458.16016,2180.18959,561.0781835
41508,41007.42969,2168.01291,558.9102491
41509,40925.12891,2157.095779,558.6285559
41512,40419.92969,2187.21932,564.7242304
41513,39656,2164.458986,558.3093011
41514,39248.07031,2182.124049,561.0072783
41515,39162.48828,2186.961078,561.0939851
41516,39492.37109,2187.376913,559.7760506
41520,39541.51172,2200.688917,568.67976
41521,39773.53125,2205.70155,570.2220634
41522,39686.44922,2219.859479,574.6273618
41523,39915.05859,2185.139441,569.18384
41526,40953.85156,2195.606071,575.2610594
41527,41732.98047,2207.902571,579.7264338
41528,41640.53125,2208.05608,580.038365
41529,40785.67969,2207.105318,577.2831223
41530,41122.46875,2207.350347,578.7891021
41533,41122.46875,2202.167883,578.8917695
41534,41137.67188,2210.043156,579.0268908
41535,41902.19922,2189.009857,582.3866758
41536,41752.26172,2195.731164,582.486493
41537,41225.98047,2193.45496,582.6685653
41540,41314.67969,2176.459952,580.8418674
41541,41209.94922,2197.63433,586.4506699
41542,41724.03125,2198.382013,588.6108
41543,41327.57813,2218.357396,593.3834569
41544,40903.64844,2218.830527,593.7548971
41547,40185.23047,2199.257555,586.6955928
41548,41335.26953,2228.871655,594.6641298
41549,41300.66016,2217.523375,592.5891577
41550,40841.12891,2207.580477,591.8665278
41551,40909.53906,2207.660822,589.659438
41554,40451.16016,2199.142729,587.1211031
41555,39916.83984,2183.624383,585.4931958
41556,39866.17188,2184.028927,587.683138
41557,40489.94922,2217.02865,594.8509156
41558,40975.37109,2210.570645,592.437118
41561,40882.08984,2222.220026,595.270013
41562,40218.32031,2204.353748,591.2915992
41563,40355.26953,2210.366572,589.4909958
41564,40199.46875,2213.531623,592.2941099
41565,40412.69141,2240.740585,599.0212996
41568,40345.78125,2264.88389,605.9603552
41569,40813.48047,2253.048534,604.5892029
41570,40552.58984,2266.885809,604.6067554
41571,40246.73047,2270.064776,606.0418385
41572,40671.60938,2265.74682,601.2373889
41575,41125.01953,2269.052838,601.2867969
41576,41284.37891,2290.499798,605.0425551
41577,41050.08984,2283.369691,603.838544
41578,41038.64844,2287.924338,603.900666
41579,41079.60938,2300.544988,602.5205811
41582,41013.71875,2295.817514,601.9007014
41583,40304.44922,2319.960031,604.3714617
41584,40280.08984,2332.669801,609.5987508
41585,40009.89844,2312.61824,601.9179693
41586,39864.16016,2333.62031,601.1418528
41589,39686.82813,2343.634986,604.4124954
41590,39594.64063,2331.271132,600.60266
41591,39765.92188,2319.922939,595.0020825
41592,40306.69922,2322.632928,596.2378812
41593,41034.10938,2327.560404,600.7316439
41596,41034.10938,2312.312902,600.0517905
41597,40643.25,2317.74027,600.9579361
41598,40795.55859,2334.892683,602.3335063
41599,40998.37109,2342.410261,602.300548
41600,41199.01953,2343.333736,601.871675
41603,40948.35938,2354.669263,602.5179244
41604,41002.67969,2358.502675,603.0707891
41605,41872.58984,2375.38149,608.0095587
41607,42499.12891,2370.94977,608.9804395
41610,42138.55078,2383.100694,608.8107364
41611,41876.85938,2354.870598,599.7550687
41612,42003.64844,2344.054784,594.3280413
41613,41910.07813,2341.580236,593.3119856
41614,41925.53906,2338.340118,593.5667097
41617,42289.23047,2328.720609,589.6259157
41618,42490.10156,2322.510975,589.2689108
41619,42304.55078,2327.004114,590.4746605
41620,42304.55078,2308.636117,583.3475781
41621,41884.82813,2292.790451,579.5375078
41624,42054.01953,2316.669421,585.9537379
41625,41758.55078,2313.206571,584.3549867
41626,42079.87109,2344.129831,584.032797
41627,42198.32031,2349.442562,584.7391751
41628,42183.76953,2354.796862,587.142846
41631,42508.03125,2369.485803,593.3774955
41632,42508.03125,2380.853981,596.8729576
41634,42540.32031,2402.230197,600.7535292
41635,42753.21875,2399.242578,604.6065261
41638,42958.82031,2401.128621,606.8786263
41639,42958.82031,2406.01391,607.9845316
41641,42188.44922,2405.116277,601.8050142
41642,42064.96875,2394.743358,599.1768378
41645,41525.94922,2383.293854,595.9541259
41646,41778.60156,2386.68944,595.631754
41647,41515.48828,2408.644996,600.9800261
41648,41585.53906,2402.890823,597.0589808
41649,42458.51172,2386.325489,597.1645699
41652,42158.62109,2374.900903,598.5288874
41653,42439.78906,2401.903991,601.6856266
41654,42511.25,2436.718015,608.9815814
41655,42172.73047,2447.659097,612.5120565
41656,41911.30859,2430.188908,608.34125
41660,41838.62891,2444.731555,611.6475145
41661,42062.82031,2450.93202,613.7304166
41662,41531.80078,2448.197771,612.3508334
41663,40979.80078,2405.793207,598.8594651
41666,40863.41016,2380.563265,592.2990414
41667,40660.92969,2359.641296,588.6254976
41668,40689.89844,2375.505788,591.2310096
41669,41008.30078,2393.526982,592.4056334
41670,40879.75,2377.836952,585.0509376
41673,40879.75,2355.462861,581.1232856
41674,40085.51953,2334.55489,578.0815295
41675,39880.87109,2323.721112,576.6521677
41676,40288.78125,2352.73872,586.59393
41677,40525.73828,2382.472258,593.3639675
41680,40116.35938,2395.459607,592.5771728
41681,40759.62109,2418.308509,602.118713
41682,40690.05859,2424.243936,604.2301753
41683,40308.96094,2425.980494,603.5456667
41684,40710.89063,2435.267367,606.2362683
41688,40421.85938,2438.840218,609.5776518
41689,40006.42188,2438.111964,609.594559
41690,39654.23047,2443.66984,609.656448
41691,39724.57813,2437.914306,610.1083092
41694,39792.71094,2449.794981,614.7341385
41695,39023.64844,2443.954427,610.59196
41696,38605.62109,2465.873201,614.0337425
41697,38912.92969,2462.133675,613.082127
41698,38782.89063,2467.295457,613.6121519
41701,38534.82031,2461.471463,604.9221141
41702,39084.35938,2490.150788,614.3734659
41703,39021.07031,2485.303075,612.0927785
41704,39176.30078,2474.469054,615.0011796
41705,38913.03906,2481.202726,612.0633972
41708,38671.01172,2485.687733,609.2682468
41709,38689.57031,2487.238159,608.5583773
41710,38634.82813,2479.568459,605.1958158
41711,38037.5,2460.284721,597.0687821
41712,37950.96875,2437.87214,592.6355223
41715,37950.96875,2451.607189,597.4748094
41716,38814.69141,2467.254273,601.2338031
41717,38811.94141,2479.740821,599.4101627
41718,39616.19141,2487.948473,597.1076467
41719,40021.73047,2463.182038,595.5556238
41722,39821.71094,2444.301082,595.0264388
41723,39793.01953,2443.252546,598.9122435
41724,39761.30078,2427.080169,598.9955882
41725,39911.01172,2410.651742,600.1162031
41726,40048.19922,2423.794186,604.7398213
41729,40461.60156,2440.052182,607.6318547
41730,40470.01172,2456.68509,611.9201137
41731,40900.53125,2472.10117,614.4914726
41732,40563.05859,2474.625718,614.8847047
41733,40598.33984,2423.199922,606.969987
41736,40595.69922,2397.643966,606.109398
41737,40906.82813,2419.022001,610.8324663
41738,40937.76953,2429.419725,613.944971
41739,40447.96094,2391.904808,607.7705271
41740,40380.78906,2366.331284,603.609383
41743,40530.69141,2381.600757,605.4894788
41744,40481.80078,2411.476365,605.618315
41745,40890.53125,2430.284585,610.6721484
41746,40890.53125,2430.917006,613.36995
41750,40654.07031,2435.341136,612.6112185
41751,40468.19922,2452.280142,615.6477195
41752,40296.98047,2449.165426,614.4798579
41753,40407.92969,2459.228163,615.2325778
41754,40198.39844,2445.574044,613.723715
41757,40136.57031,2451.689998,615.4151046
41758,40702.67188,2460.407425,618.934981
41759,40711.55859,2462.111796,619.0908069
41760,40711.55859,2455.642429,617.6593118
41761,40967.94922,2446.893768,616.4725642
41764,41047.87891,2457.80698,617.256276
41765,41470.82031,2433.263362,615.9368774
41766,41803.12891,2435.768446,614.6464709
41767,41659.91016,2429.115874,613.3621225
41768,41641.10938,2432.595327,612.4196988
41771,42086.17188,2457.592517,617.6677899
41772,42236.82813,2451.519372,616.6223881
41773,42144.51172,2437.229152,616.0752399
41774,41561.82813,2427.570152,615.7012305
41775,41898.83984,2423.776489,616.0941871
41778,41840.05078,2434.0666,615.4162209
41779,41805.10156,2421.634386,611.5094913
41780,41828.98047,2443.903881,616.5000193
41781,41943.96094,2440.82711,616.2898559
41782,41917.92188,2446.418251,616.7775836
41786,41958.96875,2462.334387,618.9263391
41787,41960.44922,2462.163092,618.3068115
41788,42009.92188,2469.4921,619.7800032
41789,41362.51172,2477.030406,619.0005362
41792,41936.71094,2490.281053,622.634831
41793,42126.08984,2494.583327,624.1633963
41794,41953.30078,2496.797245,622.9392229
41795,42173.03125,2501.183088,623.84871
41796,42778.26172,2525.399885,630.8975727
41799,43009.98828,2545.767096,635.335378
41800,43045.26953,2546.555598,635.076563
41801,42944.80859,2534.573972,631.693053
41802,42617.62109,2511.42527,630.1271986
41803,42485.66016,2526.000212,632.508472
41806,42596.25,2533.817401,633.5522097
41807,42612.64063,2554.084945,636.5876211
41808,42802.60156,2548.708836,636.0733822
41809,42957.35938,2558.326732,640.102528
41810,42865.71875,2544.049717,637.1160474
41813,42916.73047,2552.531933,638.784522
41814,42884.76172,2542.571685,636.3611716
41815,42854.19141,2542.970302,622.025248
41816,42613.80078,2543.047716,623.5307012
41817,42493.85938,2537.026387,622.0132132
41820,42737.17188,2538.551043,622.8347664
41821,42872.83984,2549.371157,626.63577
41822,43279.48047,2561.609382,630.6938938
41823,43660.69922,2567.641321,631.028295
41827,43452.55078,2570.78812,629.8437431
41828,43403.42969,2547.819308,623.0628342
41829,43686.75,2556.173247,625.297685
41830,43474.28906,2550.566498,620.1693604
41831,43481.82813,2551.014763,619.55625
41834,43967.44141,2557.912318,622.3908179
41835,43960.42969,2552.674863,620.857974
41836,44009.23047,2558.593498,623.7508222
41837,43920.76172,2543.212399,618.812363
41838,44278.89844,2558.877582,622.1498206
41841,44125.73047,2559.087308,621.2925681
41842,44257.08984,2563.716961,623.85505
41843,44199.01172,2568.164901,624.7167168
41844,44420.37891,2573.371617,624.785889
41845,44386.62109,2558.807233,623.6542454
41848,44544.96875,2571.400039,628.16
41849,44481.28906,2572.757811,628.5915469
41850,44311.05859,2591.390035,632.7843337
41851,43817.69141,2553.190399,625.1739708
41852,43986.10938,2536.3415,620.448422
41855,44594.66016,2557.478887,624.5635196
41856,44481.67969,2553.179945,621.5074154
41857,44425.76953,2544.311048,617.96278
41858,44116.14844,2537.107623,614.521124
41859,44105.94922,2559.427151,616.8108017
41862,44679.16016,2553.274342,616.7119331
41863,44734.03906,2542.413273,615.2080778
41864,44723.96094,2558.08743,617.7274354
41865,44793.01953,2558.720167,618.3748301
41866,44629.32813,2557.757047,616.9615114
41869,44854.80859,2574.68555,619.667425
41870,44962.87891,2588.57882,621.8643438
41871,45248.05078,2611.899142,624.613128
41872,45410.35938,2615.506845,625.3618001
41873,45374.98828,2616.368644,624.0457241
41876,45504.33984,2632.377709,628.6412725
41877,45464.75,2622.205538,626.8527896
41878,45601,2619.872753,627.98448
41879,45501.28125,2618.205449,625.0517355
41880,45628.08984,2625.168473,624.9341967
41884,45825.05859,2628.572782,626.4496621
41885,46049.32813,2627.33195,631.7390059
41886,46313.39844,2633.101949,631.2816
41887,46231.44141,2620.372814,626.5910595
41890,46357.23828,2635.632193,625.041258
41891,45915.17188,2632.15623,625.421018
41892,45894.05078,2637.562916,626.3338056
41893,45672.60156,2649.364134,624.3134692
41894,45799.69922,2639.219304,623.7214883
41897,45861.83984,2635.466169,621.8471292
41898,45861.83984,2638.529256,621.7285007
41899,46043.62109,2662.246125,621.6991333
41900,46168.64063,2671.713435,624.308796
41901,45761.89844,2650.30367,619.724729
41904,45302,2643.895405,619.1879627
41905,45015.17188,2632.719112,614.8019802
41906,45116.94141,2650.176729,618.0558673
41907,44781.12109,2627.433607,613.1659892
41908,44884.32813,2659.320749,618.5373176
41911,44898.19141,2665.03575,614.6554407
41912,44985.66016,2644.820176,610.5289776
41913,44364.96094,2614.31271,603.7064751
41914,44254.42969,2598.77514,595.4802158
41915,44678.14063,2650.072254,601.29615
41918,44820.85156,2629.779478,602.4819908
41919,44536.62109,2603.40346,596.4954237
41920,44487.96875,2623.531539,599.180238
41921,44082.17188,2591.057854,589.3533952
41922,43435.73047,2567.063393,581.0719576
41925,43088.67188,2520.006745,580.3505084
41926,43179.85156,2526.31057,582.383911
41927,42984.94922,2522.78558,580.9321944
41928,42907.62109,2523.822577,577.7408593
41929,43273.5,2546.229714,585.2532
41932,43213.89844,2579.059821,590.2157164
41933,43630.57813,2628.973231,595.5050057
41934,43450.75,2611.103679,590.2728616
41935,43691.05859,2641.574307,596.1261131
41936,43665.53906,2662.563376,599.5274771
41939,43810.51172,2657.567888,596.3811992
41940,44039.64063,2664.854684,599.4277749
41941,44238.94141,2674.168037,599.328987
41942,44599.26953,2677.707362,600.3286124
41943,45027.51953,2717.69726,611.5694829
41946,45184.76172,2744.919488,612.3250148
41947,44884.42969,2724.516691,606.7730166
41948,45071.98047,2746.552989,608.2487131
41949,44849.85938,2770.583996,607.4418784
41950,44614.66016,2752.326816,604.2287241
41953,44523,2774.011677,609.6624741
41954,44300.82813,2776.723355,612.5165392
41955,43744.57031,2764.247539,606.4918275
41956,43743.80078,2778.372519,610.4010616
41957,43372.01172,2763.657288,608.9139
41960,43372.01172,2775.941292,608.1073284
41961,43491.44922,2788.261125,612.9969136
41962,44118.12891,2797.333312,614.617281
41963,44209.42188,2807.371726,613.6943347
41964,44633.28125,2813.088316,619.29322
41967,44621.07031,2830.839916,622.413288
41968,44441.01953,2831.877177,623.7759323
41969,44672.19922,2849.877674,629.7071429
41971,44190.46875,2884.696374,631.2361752
41974,43392.07031,2875.90745,631.061578
41975,43008.07031,2920.335493,637.1179686
41976,43112.28906,2931.352931,637.9066482
41977,42816.14844,2938.054724,637.8094495
41978,43230.33984,2984.52752,647.4128785
41981,42941.82813,2971.084872,641.2113344
41982,42339.62891,2979.215521,640.0833188
41983,41372.66016,2957.197018,637.11612
41984,41714.57031,3016.944034,644.6411182
41985,41714.57031,2964.700454,631.6351092
41988,40334.58984,2935.847434,620.2495029
41989,40225.07813,2919.026106,625.0736535
41990,41004.44141,2943.052565,619.9968431
41991,42475.67188,3008.47529,630.7060569
41992,42529.89063,3010.960464,631.2927684
41995,42873.01172,3043.769563,639.3574155
41996,43122.73047,3064.252253,639.399899
41997,43002.87109,3054.090241,640.7459742
41999,43002.87109,3063.609461,642.734794
42002,43187.64063,3085.338712,643.6165674
42003,43018.75,3060.042772,637.2140907
42004,43145.66016,3028.048063,633.7775232
42006,42115.46875,3044.560831,633.7215572
42009,41099.37109,3013.579817,624.9159685
42010,41329.41016,2976.253064,616.6393678
42011,41813.92969,2976.020533,615.9160593
42012,42402.30859,3018.843942,622.829016
42013,42382.41016,2980.79999,616.59143
42016,41780.78125,2968.417112,616.3878693
42017,41478.26172,2951.176349,616.5808946
42018,40984.21875,2909.497286,609.682068
42019,40998.76953,2917.036199,620.1376847
42020,41402.01172,2933.268954,622.2085506
42024,41752.67188,2960.253733,627.9148729
42025,42488.73047,2997.05467,638.57866
42026,43121.28125,3009.602131,635.9445219
42027,42649.71875,3002.562501,635.0250172
42030,42737.85156,2994.248801,637.908357
42031,42627.82031,2963.590544,639.6700852
42032,42158.07031,2947.661905,635.2186547
42033,41862.32813,2986.412124,643.8845577
42034,40950.57813,2984.124982,641.4110649
42037,40950.57813,3000.30502,646.0641024
42038,41572.23828,3006.209249,648.2340319
42039,41710.82031,3036.724982,651.6622136
42040,42453.64063,3048.863069,655.7156473
42041,42715.42969,3048.90675,648.7919505
42044,42810.28906,3030.508985,645.9990992
42045,42635.19141,3090.97189,655.6788116
42046,41933.26172,3118.228065,657.0083699
42047,43045.51172,3117.71313,661.5366198
42048,43072.42188,3120.99774,664.5770018
42052,43251.78906,3132.530005,667.0286898
42053,43053.64844,3122.742004,667.5560903
42054,43231.42188,3149.716738,673.503622
42055,43551.26172,3172.330573,678.9483936
42058,43675.87109,3187.737721,679.0224028
42059,43921.55078,3160.62879,676.4142898
42060,43802.07031,3160.038072,677.4602881
42061,44416.48828,3167.174257,678.2948964
42062,44190.17188,3147.313125,676.0463125
42065,43882.71094,3184.513855,681.24767
42066,43600.37109,3163.337557,674.711493
42067,43296.55078,3163.204612,674.229199
42068,43517.78906,3196.066712,681.0965546
42069,43280.80859,3214.82655,685.571445
42072,43251.39844,3227.783952,684.7190115
42073,42972.14844,3200.6335,675.6337899
42074,43227.19922,3164.98515,671.688811
42075,44055.89063,3186.47797,674.8378702
42076,44002.28906,3186.423386,674.3458415
42079,44002.28906,3213.583748,678.6765726
42080,43761.35938,3199.03839,677.9266065
42081,44360.87109,3180.808362,680.7165591
42082,44118.17188,3197.28844,677.9166879
42083,43968.14844,3167.217626,682.3343881
42086,43952.71094,3133.893,679.7563001
42087,44051.21094,3120.752359,681.029979
42088,43630.96094,3085.165365,678.32859
42089,43229.16016,3109.081062,679.7659591
42090,43637.96875,3133.681566,685.5594322
42093,43922.82813,3178.082425,690.0979133
42094,43724.78125,3150.431338,682.1890653
42095,44202.94141,3113.248885,682.129943
42096,44202.94141,3098.685074,682.809479
42100,44850.05859,3095.690229,684.885894
42101,44987.87109,3092.053783,685.2998283
42102,44980.55859,3101.100289,690.0611647
42103,44913.26953,3149.282305,700.2593126
42104,44882.01172,3197.237175,708.4337568
42107,44994.55859,3216.80777,712.1624074
42108,45004.51953,3197.119142,710.8779057
42109,45262.94141,3213.160778,715.0707155
42110,45480.23047,3191.102454,713.7014348
42111,45012.37109,3187.195537,711.3140034
42114,45077.80859,3244.092228,718.2297705
42115,45296.91016,3234.800909,722.7372552
42116,45232.03906,3253.862868,726.06728
42117,45418.82813,3238.613771,724.6850625
42118,45773.30859,3251.534411,729.2716567
42121,45512.37891,3237.338738,732.4983548
42122,45338.35938,3226.785871,728.1022947
42123,44942.23047,3207.433932,720.93769
42124,44582.39063,3198.331011,718.6501944
42125,44582.39063,3276.453688,734.3721855
42128,45238.46875,3266.97561,730.4779125
42129,45091.32813,3207.139247,715.4269353
42130,44853.26172,3194.173239,715.1730477
42131,44768.80078,3195.07387,710.5433428
42132,45125.94922,3198.936725,715.6113228
42135,45179.96875,3229.304206,719.582383
42136,44950.48828,3217.08882,718.2452137
42137,45038.14063,3206.04987,719.4606738
42138,45271.46094,3202.573687,718.5077584
42139,45332.80078,3186.718996,716.4267156
42142,45408.33984,3216.318391,717.5212351
42143,45311.75,3237.31038,720.0101852
42144,45283.46875,3234.179476,720.276425
42145,45097.39063,3249.79025,724.391185
42146,44874.03906,3247.420268,722.8517362
42150,44401.39844,3219.908926,711.6808772
42151,44682.58984,3252.812546,717.3927536
42152,44807.30859,3253.043154,715.6511274
42153,44703.62109,3245.994557,711.95421
42156,44760.10156,3274.208767,713.7424969
42157,44931.48047,3261.760375,715.7477704
42158,44732.71875,3289.581149,722.4288005
42159,44561.10938,3264.779381,714.6997
42160,44561.94141,3294.278488,715.4851901
42163,44544.05078,3258.857142,710.7647753
42164,44519.21094,3246.264761,704.3826205
42165,44578.28125,3264.217049,712.7273889
42166,44624.73828,3251.377582,709.0255557
42167,44692.5,3233.210978,705.8841027
42170,44395.76172,3228.091727,702.0879492
42171,44722.28125,3235.327,700.154
42172,44792.03906,3212.748344,693.8401512
42173,45120.78906,3262.211021,703.4037297
42174,44973.41016,3234.099422,700.790584
42177,45224.98047,3251.490175,713.0905299
42178,45454.14844,3264.387498,718.337699
42179,45424.94141,3264.170875,718.117608
42180,45377.12109,3250.794373,706.047905
42181,45566.32813,3262.701109,707.0585156
42184,44710.35156,3221.688105,693.2071797
42185,45053.69922,3234.189726,694.1292102
42186,44928.51953,3273.28345,701.0347626
42187,45175.57813,3248.537303,698.2529877
42191,44794.01172,3249.741776,685.4137686
42192,45017.75,3287.833131,686.9013644
42193,44497.73828,3239.779728,670.8290503
42194,44564.32031,3238.077634,679.3800295
42195,44915.98047,3257.535528,694.4322304
42198,44990.39063,3300.164634,699.3007507
42199,45136.69141,3299.45937,700.0467157
42200,45107.12891,3326.795576,702.922
42201,45344.89844,3359.806772,709.62663
42202,45325.37891,3382.857895,712.7755591
42205,45567.98828,3401.949939,716.1073553
42206,45401.23047,3390.3716,715.060192
42207,44670.42188,3404.536509,712.8957878
42208,44836.32813,3406.172763,714.3596308
42209,44249.48828,3382.912,708.62248
42212,43713.71875,3369.229149,703.0429394
42213,44222.96875,3407.687289,710.7420132
42214,44471.28906,3431.90074,714.3211992
42215,44373.30859,3427.914551,712.1840855
42216,44752.92969,3390.08987,709.9057874
42219,44903.94922,3393.680199,709.3420798
42220,45177.98047,3411.076872,715.0260624
42221,44937.60938,3436.726198,720.9811896
42222,44921.21875,3400.248971,716.4431597
42223,44862.14063,3358.600194,708.0597962
42226,45320.69141,3405.053884,718.6236698
42227,44379.78906,3402.833616,712.6267976
42228,44032.37891,3395.087855,704.7911079
42229,43870.53125,3421.807059,710.4029472
42230,43746.71875,3426.999317,709.7171158
42233,43953.48047,3460.233917,709.6609634
42234,43872.12109,3447.241594,704.2893328
42235,43473.73828,3457.695476,704.7510634
42236,43036.58984,3424.299369,697.04814
42237,42163.82031,3359.129497,686.6662898
42240,41471.46875,3252.640535,668.378993
42241,42010.89063,3235.010666,680.6184865
42242,42323.03906,3311.496407,686.7872668
42243,43452.35938,3362.167002,694.6374565
42244,43290.85938,3337.405913,687.3100295
42247,43721.96094,3309.940629,683.1870073
42248,42911.51172,3251.268648,668.3266461
42249,42969.92969,3294.34476,673.670798
42250,43283.46875,3285.678082,673.0977512
42251,42742.85938,3260.960775,662.0466401
42255,43083.94141,3321.171291,676.9181184
42256,42754.67969,3302.574728,679.7075086
42257,42888.51172,3280.654269,676.3993801
42258,42780.73047,3310.801794,678.5174592
42261,42827.35156,3277.28692,670.3047599
42262,43269.62109,3313.121324,673.6089595
42263,43269.62109,3309.594041,678.683369
42264,43790.92969,3313.450528,682.4981433
42265,43565.05078,3253.309958,668.8053012
42268,43618.14063,3271.141433,668.680827
42269,43232.05859,3276.885158,663.28575
42270,43042.35938,3313.014951,665.8543788
42271,42596.55859,3253.615264,655.108454
42272,42435.23047,3271.164036,663.222729
42275,41893.51172,3211.650658,653.7411518
42276,42121.51172,3199.947264,650.4677494
42277,42632.53906,3241.160726,660.477586
42278,42695.73828,3248.115473,662.3700668
42279,42735.14844,3265.329405,668.3040849
42282,43566.32031,3327.718522,683.0818692
42283,43561.42188,3292.255969,679.2910367
42284,43832.03125,3317.783647,688.6468034
42285,44076.94141,3311.44367,686.7776928
42286,44375.62109,3303.59179,686.38181
42289,44314.25,3317.634103,687.0031182
42290,44318.19141,3332.58453,685.8217486
42291,44064.42969,3274.820853,679.6457348
42292,44087.58984,3314.535794,689.2793116
42293,44364.16016,3333.985821,689.858042
42296,44523.01172,3350.677466,689.3462586
42297,44653.85938,3364.358741,691.556185
42298,44426.07031,3360.8026,690.975
42299,44627.96875,3388.869201,694.7463034
42300,45010.23828,3438.878256,703.1545849
42303,45036.51953,3419.536707,697.2881207
42304,44698.01172,3418.930529,691.894892
42305,44741.67969,3476.46638,699.2863391
42306,44634.80859,3470.401919,692.817369
42307,44542.76172,3426.509752,685.6974896
42310,44542.76172,3458.702181,691.2801176
42311,45354.58984,3459.3028,691.204768
42312,45373.17188,3481.8049,693.845093
42313,45195.64844,3487.781695,695.066881
42314,45243.85156,3524.447978,697.2044127
42317,44479.23047,3487.318874,687.6426785
42318,44359.89063,3494.433403,686.789574
42319,44347.91016,3474.036104,687.8170067
42320,44120.51953,3429.840688,680.6435928
42321,43617.73047,3376.848236,671.0681653
42324,43617.73047,3447.311745,683.6950342
42325,44184.64844,3434.790434,682.7120292
42326,44505.58984,3491.024003,689.9091788
42327,44620.60156,3468.249323,689.9912218
42328,44895.01953,3457.340476,684.82793
42331,44779.14063,3460.856877,681.8419025
42332,44576.23047,3459.205292,681.5964375
42333,44138.75,3454.416448,681.5755355
42335,44247.98047,3482.476429,683.666149
42338,43418.55078,3456.574241,680.250624
42339,43984.89844,3479.643645,686.0850831
42340,43417.05078,3453.415266,680.4816284
42341,43027.30078,3434.112629,682.9476256
42342,42994.23047,3485.412656,684.2130579
42345,42655.23828,3517.78171,687.5165376
42346,42236.73828,3520.426399,682.651447
42347,42398.05859,3508.147384,683.0414684
42348,42447.76953,3541.797687,686.9577165
42349,42000.62891,3509.718207,679.7601122
42352,41901.96094,3511.793299,677.9543646
42353,42905.19922,3507.155,676.0121264
42354,43429.71875,3536.291343,685.0576277
42355,43503.51953,3490.49504,677.2780298
42356,42936.62891,3422.990133,673.7482023
42359,43160.60938,3457.430244,674.4449207
42360,43328.71875,3498.281199,681.4342172
42361,43579.67188,3547.645927,693.1013775
42362,43528.26953,3542.434747,691.3328084
42366,43396.16016,3533.521166,688.5898039
42367,43391.78125,3578.800966,696.6065362
42368,43012.37109,3578.146684,694.5007109
42369,42977.5,3520.785885,684.0552109
42373,42113.69922,3475.269812,671.6457196
42374,42041.67969,3488.654643,672.4011199
42375,41691.19141,3485.096021,667.675801
42376,40661.57031,3459.288653,663.6913917
42377,40265.37109,3440.401834,660.4022764
42380,40706.89063,3437.059239,659.6448391
42381,41022.73828,3466.930247,663.4536598
42382,41008.78125,3388.743027,655.0289635
42383,41352.75,3426.142305,659.7729421
42384,40847.69922,3427.243424,650.5576711
42388,40809.25,3432.841374,656.5952832
42389,40844.41016,3429.883639,650.1352315
42390,41166.87891,3492.783247,663.4211213
42391,41621.30859,3512.937578,673.7494222
42394,41476.35156,3492.730941,669.9178972
42395,41932.39063,3508.904645,675.9530216
42396,42109.89063,3471.562794,672.4272651
42397,42393.01953,3468.941194,671.9227896
42398,43630.76953,3507.387792,677.3248845
42401,43630.76953,3532.501223,680.0498122
42402,43092.48828,3514.736672,672.2284736
42403,43257.53906,3480.716946,669.7605449
42404,43751.92969,3499.792534,674.7511933
42405,43229.67188,3466.98748,672.7376371
42408,42774.85156,3458.131357,667.4928598
42409,42399.19141,3484.086787,663.8235335
42410,42535.73828,3504.567396,668.8697789
42411,42359.26172,3500.038981,667.4305758
42412,42416.44141,3527.911776,669.552723
42416,43100.32031,3582.780499,682.6501398
42417,43585.23047,3536.182931,675.2261564
42418,43516.66016,3514.480296,671.6464721
42419,43375.30859,3497.040192,666.4411491
42422,43546.71875,3521.95565,670.46988
42423,43216.57813,3501.425935,663.4356954
42424,42744.91016,3512.043641,661.6894284
42425,43434.55078,3544.748993,666.7478219
42426,43473.37109,3565.57987,669.6542393
